product_name,price,source,product_url,image_url
"Apple iPhone 5s | 16GB ,4G LTE | Mix COLOR |Refurbished","Rs. 7,599.00",ebay.in,https://www.ebay.in/itm/Apple-iPhone-5s-16GB-4G-LTE-Mix-COLOR-Refurbished/123187776451?hash=item1cae904bc3:g:MOwAAOSwMGVaXLJx,https://i.ebayimg.com/thumbs/images/g/MOwAAOSwMGVaXLJx/s-l225.jpg
Refurbished Apple iPhone 6 | 16GB ROM | VoLTE | FINGERPRINT WORKING| Space Gray,"Rs. 12,999.00",ebay.in,https://www.ebay.in/itm/Refurbished-Apple-iPhone-6-16GB-ROM-VoLTE-FINGERPRINT-WORKING-Space-Gray/123106545266?hash=item1ca9b8ce72:g:znwAAOSwHBda-~pu,https://i.ebayimg.com/thumbs/images/g/znwAAOSwHBda-~pu/s-l225.jpg
Apple iPhone SE 16 GB Space Grey,"Rs. 10,499.00",ebay.in,https://www.ebay.in/itm/Apple-iPhone-SE-16-GB-Space-Grey/253761942733?hash=item3b1563f4cd:g:AvkAAOSwL~hbUFn~,https://i.ebayimg.com/thumbs/images/g/AvkAAOSwL~hbUFn~/s-l225.jpg
Apple iPhone SE 16 GB GOLD,"Rs. 10,499.00",ebay.in,https://www.ebay.in/itm/Apple-iPhone-SE-16-GB-GOLD/253761930630?hash=item3b1563c586:g:JmIAAOSwsZ1bUFic,https://i.ebayimg.com/thumbs/images/g/JmIAAOSwsZ1bUFic/s-l225.jpg
Imported Refurbished Apple iPhone 6 64gb ★ Unlocked ★ Warranty ★ VOLTE ★ Silver,"Rs. 14,999.00",ebay.in,https://www.ebay.in/itm/Imported-Refurbished-Apple-iPhone-6-64gb-Unlocked-Warranty-VOLTE-Silver/123156341221?hash=item1cacb0a1e5:g:UyYAAOSwuyNbCeLz,https://i.ebayimg.com/thumbs/images/g/UyYAAOSwuyNbCeLz/s-l225.jpg
Apple iPhone 5s - 16 GB - Finger print and all Featur working (B) Refurbished,"Rs. 7,399.00",ebay.in,https://www.ebay.in/itm/Apple-iPhone-5s-16-GB-Finger-print-and-all-Featur-working-B-Refurbished/283024955707?hash=item41e59a193b:g:sk0AAOSwTm9aQmsI,https://i.ebayimg.com/thumbs/images/g/sk0AAOSwTm9aQmsI/s-l225.jpg
Apple iPhone 6S - 16 GB - Mix Colour - Refurbished - Finger print - Grey Colour,"Rs. 15,490.00",ebay.in,https://www.ebay.in/itm/Apple-iPhone-6S-16-GB-Mix-Colour-Refurbished-Finger-print-Grey-Colour/132699586039?hash=item1ee582fdf7:g:nc4AAOSwQeha9TOv,https://i.ebayimg.com/thumbs/images/g/nc4AAOSwQeha9TOv/s-l225.jpg
Apple iPhone 5C - 16GB - White - Refurbished,"Rs. 6,499.00",ebay.in,https://www.ebay.in/itm/Apple-iPhone-5C-16GB-White-Refurbished/283006735536?hash=item41e48414b0:g:fYsAAOSwF25bIOEf,https://i.ebayimg.com/thumbs/images/g/fYsAAOSwF25bIOEf/s-l225.jpg
"Apple iPhone 5S "" 16GB "" No Fingerprint Sensor "" Refurbished Good Condition","Rs. 6,999.00",ebay.in,https://www.ebay.in/itm/Apple-iPhone-5S-16GB-No-Fingerprint-Sensor-Refurbished-Good-Condition/263773035810?hash=item3d6a191d22:g:NJ8AAOSwAhtZ3h5k,https://i.ebayimg.com/thumbs/images/g/NJ8AAOSwAhtZ3h5k/s-l225.jpg
Apple iPhone 4S 64GB Black USA IMPORTED,"Rs. 7,998.00",ebay.in,https://www.ebay.in/itm/Apple-iPhone-4S-64GB-Black-USA-IMPORTED/112600230954?hash=item1a377f2c2a:g:qM8AAOSwmOJaDV68,https://i.ebayimg.com/thumbs/images/g/qM8AAOSwmOJaDV68/s-l225.jpg
"Apple iPhone 5 (Black, 16 GB) 4G- Refurbished","Rs. 6,299.00",ebay.in,https://www.ebay.in/itm/Apple-iPhone-5-Black-16-GB-4G-Refurbished/283006755741?hash=item41e484639d:g:1UMAAOSwX5ZbIOSx,https://i.ebayimg.com/thumbs/images/g/1UMAAOSwX5ZbIOSx/s-l225.jpg
Apple iPhone 5S 64GB (Space Gery),"Rs. 10,999.00",ebay.in,https://www.ebay.in/itm/Apple-iPhone-5S-64GB-Space-Gery/253761924164?hash=item3b1563ac44:g:1bAAAOSwVKBbUFcL,https://i.ebayimg.com/thumbs/images/g/1bAAAOSwVKBbUFcL/s-l225.jpg
Apple iPhone 6s - 64 GB - Space Grey - Imported Brand New Smartphone,"Rs. 21,488.00",ebay.in,https://www.ebay.in/itm/Apple-iPhone-6s-64-GB-Space-Grey-Imported-Brand-New-Smartphone/113050453278?hash=item1a5255051e:g:RfoAAOSwQQBbHDhd,https://i.ebayimg.com/thumbs/images/g/RfoAAOSwQQBbHDhd/s-l225.jpg
Apple iPhone 5 64GB Used with box compatiable accessories,"Rs. 7,300.00",ebay.in,https://www.ebay.in/itm/Apple-iPhone-5-64GB-Used-with-box-compatiable-accessories/253777631728?hash=item3b165359f0:g:cnEAAOSwbrRbWZVj,https://i.ebayimg.com/thumbs/images/g/cnEAAOSwbrRbWZVj/s-l225.jpg
Apple iPhone 4s - 16 GB - Black - Used FIRST OWNER (its not refurbished),"Rs. 5,700.00",ebay.in,https://www.ebay.in/itm/Apple-iPhone-4s-16-GB-Black-Used-FIRST-OWNER-its-not-refurbished/183321728519?hash=item2aaed39607:g:e4QAAOSwScBbR13o,https://i.ebayimg.com/thumbs/images/g/e4QAAOSwScBbR13o/s-l225.jpg
Apple iPhone 5c | 8Gb | MIX COLOUR | Refurbished | ONLY PHONE,"Rs. 5,499.00",ebay.in,https://www.ebay.in/itm/Apple-iPhone-5c-8Gb-MIX-COLOUR-Refurbished-ONLY-PHONE/183071149166?hash=item2a9fe40c6e:g:Q8EAAOSwGQJajnQ7,https://i.ebayimg.com/thumbs/images/g/Q8EAAOSwGQJajnQ7/s-l225.jpg
Refurbished Apple Iphone 6 | 16Gb | 4G | Without FingerPrint | Mixed Colours,"Rs. 10,999.00",ebay.in,https://www.ebay.in/itm/Refurbished-Apple-Iphone-6-16Gb-4G-Without-FingerPrint-Mixed-Colours/253742001187?hash=item3b1433ac23:g:NCgAAOSw8-FaZcct,https://i.ebayimg.com/thumbs/images/g/NCgAAOSw8-FaZcct/s-l225.jpg
APPLE IPHONE 5S 32GB ★ GOLD ★ 100% NEW CONDITION ★ IMPORTED ★ REFURBISHED,"Rs. 13,999.00",ebay.in,https://www.ebay.in/itm/APPLE-IPHONE-5S-32GB-GOLD-100-NEW-CONDITION-IMPORTED-REFURBISHED/172991319495?hash=item2847160dc7:g:qF4AAOSwNkJaPmMO,https://i.ebayimg.com/thumbs/images/g/qF4AAOSwNkJaPmMO/s-l225.jpg
Apple iPhone 6 - 64 GB Space Grey - Indian Vat bill and original box accesories,"Rs. 14,000.00",ebay.in,https://www.ebay.in/itm/Apple-iPhone-6-64-GB-Space-Grey-Indian-Vat-bill-and-original-box-accesories/183344454255?hash=item2ab02e5a6f:g:3Y8AAOSwxXRbXZEy,https://i.ebayimg.com/thumbs/images/g/3Y8AAOSwxXRbXZEy/s-l225.jpg
Refurblised Apple iPhone 5s 64GB --- GOLD,"Rs. 8,300.00",ebay.in,https://www.ebay.in/itm/Refurblised-Apple-iPhone-5s-64GB-GOLD/123225804968?hash=item1cb0d490a8:g:DDYAAOSwZuRZuziA,https://i.ebayimg.com/thumbs/images/g/DDYAAOSwZuRZuziA/s-l225.jpg
Apple iPhone 5 16 GB Grey(Excellent) 6 Month Warranty(refurbished),"Rs. 6,199.00",ebay.in,https://www.ebay.in/itm/Apple-iPhone-5-16-GB-Grey-Excellent-6-Month-Warranty-refurbished/253761997773?hash=item3b1564cbcd:g:fW0AAOSwdT1Zy2Vs,https://i.ebayimg.com/thumbs/images/g/fW0AAOSwdT1Zy2Vs/s-l225.jpg
Apple iPhone 5s - 32 GB - Refurbished - Fingerprint Not Working,"Rs. 7,300.00",ebay.in,https://www.ebay.in/itm/Apple-iPhone-5s-32-GB-Refurbished-Fingerprint-Not-Working/123241445175?hash=item1cb1c33737:g:AxcAAOSw9ppa~nUC,https://i.ebayimg.com/thumbs/images/g/AxcAAOSw9ppa~nUC/s-l225.jpg
Apple iPhone 6 |64GB |REFURBISHED |4G VoLTE | FINGERPRINT WORKING |only phone,"Rs. 15,499.00",ebay.in,https://www.ebay.in/itm/Apple-iPhone-6-64GB-REFURBISHED-4G-VoLTE-FINGERPRINT-WORKING-only-phone/183244131134?hash=item2aaa338b3e:g:gV4AAOSwSK1bBmRA,https://i.ebayimg.com/thumbs/images/g/gV4AAOSwSK1bBmRA/s-l225.jpg
Apple iPhone 5S 16 GB Mix colour (Good) (6 Months Warranty) (refurbished),"Rs. 7,499.00",ebay.in,https://www.ebay.in/itm/Apple-iPhone-5S-16-GB-Mix-colour-Good-6-Months-Warranty-refurbished/253764371146?hash=item3b158902ca:g:s9YAAOSwH05Zuk4J,https://i.ebayimg.com/thumbs/images/g/s9YAAOSwH05Zuk4J/s-l225.jpg
"Apple iPhone 8 (Space Grey, 64GB)","Rs. 15,000.00",ebay.in,https://www.ebay.in/itm/Apple-iPhone-8-Space-Grey-64GB/292657742635?hash=item4423c2c32b:g:IfgAAOSwKLVbW2PB,https://i.ebayimg.com/thumbs/images/g/IfgAAOSwKLVbW2PB/s-l225.jpg
"Apple i Phone 5 32 GB grey 4"" display 8 m.p. camera","Rs. 6,400.00",ebay.in,https://www.ebay.in/itm/Apple-i-Phone-5-32-GB-grey-4-display-8-m-p-camera/273341014463?hash=item3fa464e1bf:g:V~YAAOSwwS1a0Ea9,https://i.ebayimg.com/thumbs/images/g/V~YAAOSwwS1a0Ea9/s-l225.jpg
New Apple iPhone 6S - 64 GB - Gold - 4G - Volte Jio - 12MP - 3D Touch display,"Rs. 21,799.00",ebay.in,https://www.ebay.in/itm/New-Apple-iPhone-6S-64-GB-Gold-4G-Volte-Jio-12MP-3D-Touch-display/283062399364?hash=item41e7d57184:g:FH0AAOSwCMlbT1CZ,https://i.ebayimg.com/thumbs/images/g/FH0AAOSwCMlbT1CZ/s-l225.jpg
No Box: Apple iPhone 6 128 GB Space Grey (Finger Lock Not Working),"Rs. 12,800.00",ebay.in,https://www.ebay.in/itm/No-Box-Apple-iPhone-6-128-GB-Space-Grey-Finger-Lock-Not-Working/173425423646?hash=item2860f5f51e:g:nD0AAOSwNxda67H3,https://i.ebayimg.com/thumbs/images/g/nD0AAOSwNxda67H3/s-l225.jpg
Apple iPhone 5s Fingers print not working,"Rs. 5,899.00",ebay.in,https://www.ebay.in/itm/Apple-iPhone-5s-Fingers-print-not-working/253779850857?hash=item3b16753669:g:xAwAAOSwesVbM04x,https://i.ebayimg.com/thumbs/images/g/xAwAAOSwesVbM04x/s-l225.jpg
